cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
32,Zacatecas,002,Apulco,6200240451,Población de 5 años y más hablante de Tarahumara,2020,0,Personas
32,Zacatecas,002,Apulco,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,1,Personas
32,Zacatecas,002,Apulco,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Personas
32,Zacatecas,002,Apulco,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
32,Zacatecas,002,Apulco,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,37.27959697733,Porcentaje
32,Zacatecas,002,Apulco,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,12.5944584382872,Porcentaje
32,Zacatecas,002,Apulco,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,0,Personas
32,Zacatecas,002,Apulco,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,8.5203958,Porcentaje
32,Zacatecas,002,Apulco,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,16.3566078762986,Porcentaje
32,Zacatecas,002,Apulco,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.7817452,Porcentaje
32,Zacatecas,002,Apulco,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.607041683528936,Porcentaje
32,Zacatecas,002,Apulco,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,20,Porcentaje
32,Zacatecas,002,Apulco,6200240478,Porcentaje de la población con limitación para escuchar,2020,19.1632928475034,Porcentaje
32,Zacatecas,002,Apulco,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,17.0040485829959,Porcentaje
32,Zacatecas,002,Apulco,6200240480,Población de 5 años y más hablante de Huasteco,2020,0,Personas
32,Zacatecas,002,Apulco,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Personas
32,Zacatecas,002,Apulco,6200240486,Porcentaje de hombres de 25 a 29 años,2015,2.810057,Porcentaje
32,Zacatecas,002,Apulco,6200240486,Porcentaje de hombres de 25 a 29 años,2020,2.91380008093889,Porcentaje
32,Zacatecas,002,Apulco,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,7.35434574976122,Porcentaje
32,Zacatecas,002,Apulco,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,0.111831804965332,Porcentaje
32,Zacatecas,002,Apulco,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,6.80100755667506,Porcentaje
32,Zacatecas,002,Apulco,6200240496,Población de 5 años y más hablante de Náhuatl,2020,2,Personas
32,Zacatecas,002,Apulco,6200240497,Población no católica,2020,422,Miles de personas
32,Zacatecas,002,Apulco,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,8.5188182921894,Porcentaje
32,Zacatecas,002,Apulco,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.3452356,Porcentaje
32,Zacatecas,002,Apulco,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,2.8733306353703,Porcentaje
32,Zacatecas,002,Apulco,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
32,Zacatecas,002,Apulco,6200240518,Porcentaje de hombres de 30 a 34 años,2015,2.6410311,Porcentaje
32,Zacatecas,002,Apulco,6200240518,Porcentaje de hombres de 30 a 34 años,2020,2.853095912586,Porcentaje
32,Zacatecas,002,Apulco,6200240520,Porcentaje de hombres de 20 a 24 años,2015,3.9298542,Porcentaje
32,Zacatecas,002,Apulco,6200240520,Porcentaje de hombres de 20 a 24 años,2020,2.73168757588021,Porcentaje
32,Zacatecas,002,Apulco,6200240521,Población de 5 años y más hablante de Zoque,2020,0,Personas
32,Zacatecas,002,Apulco,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Porcentaje
32,Zacatecas,002,Apulco,6200240532,Porcentaje de hombres de 45 a 49 años,2015,2.2395943,Porcentaje
32,Zacatecas,002,Apulco,6200240532,Porcentaje de hombres de 45 a 49 años,2020,2.65074868474302,Porcentaje
32,Zacatecas,002,Apulco,6200240533,Porcentaje de hombres de 50 a 54 años,2015,1.9437989,Porcentaje
32,Zacatecas,002,Apulco,6200240533,Porcentaje de hombres de 50 a 54 años,2020,2.08417644678268,Porcentaje
32,Zacatecas,002,Apulco,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
32,Zacatecas,002,Apulco,6200240535,Población de 5 años y más hablante de Mazateco,2020,0,Personas
32,Zacatecas,002,Apulco,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
32,Zacatecas,002,Apulco,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
32,Zacatecas,002,Apulco,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,1,Personas
32,Zacatecas,002,Apulco,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
32,Zacatecas,002,Apulco,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,41.8136020151133,Porcentaje
32,Zacatecas,002,Apulco,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,3.7608282,Porcentaje
32,Zacatecas,002,Apulco,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,3.66248482395791,Porcentaje
32,Zacatecas,002,Apulco,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,3.570674,Porcentaje
32,Zacatecas,002,Apulco,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,3.7636584378794,Porcentaje
32,Zacatecas,002,Apulco,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.0844238,Porcentaje
32,Zacatecas,002,Apulco,6205370864,Porcentaje de población que se considera afrodescendiente,2020,1.01173613921489,Porcentaje
32,Zacatecas,002,Apulco,6207019007,Porcentaje de la población de 12 años y más viuda,2015,4.9244544,Porcentaje
32,Zacatecas,002,Apulco,6207019007,Porcentaje de la población de 12 años y más viuda,2020,5.64472980203317,Porcentaje
32,Zacatecas,002,Apulco,6207019009,Porcentaje de la población de 12 años y más casada,2015,47.705652,Porcentaje
32,Zacatecas,002,Apulco,6207019009,Porcentaje de la población de 12 años y más casada,2020,46.5222043873729,Porcentaje
32,Zacatecas,002,Apulco,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,91.248973,Porcentaje
32,Zacatecas,002,Apulco,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,94.2293644996348,Porcentaje
32,Zacatecas,002,Apulco,6207019011,Porcentaje de la población de 12 años y más soltera,2015,34.806939,Porcentaje
32,Zacatecas,002,Apulco,6207019011,Porcentaje de la población de 12 años y más soltera,2020,31.0593900481541,Porcentaje
32,Zacatecas,002,Apulco,6207019012,Porcentaje de la población de 12 años y más separada,2015,2.3503078,Porcentaje
32,Zacatecas,002,Apulco,6207019012,Porcentaje de la población de 12 años y más separada,2020,3.21027287319422,Porcentaje
32,Zacatecas,002,Apulco,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,0.4756575,Porcentaje
32,Zacatecas,002,Apulco,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,0.963081861958266,Porcentaje
32,Zacatecas,002,Apulco,6207019017,Porcentaje de población afiliada a otra institución,2015,0.0241371,Porcentaje
32,Zacatecas,002,Apulco,6207019017,Porcentaje de población afiliada a otra institución,2020,0.0483208504469679,Porcentaje
32,Zacatecas,002,Apulco,6207019018,Porcentaje de población afiliada a servicios de salud,2015,87.441959,Porcentaje
32,Zacatecas,002,Apulco,6207019018,Porcentaje de población afiliada a servicios de salud,2020,83.7515176042088,Porcentaje
32,Zacatecas,002,Apulco,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,9.429211,Porcentaje
32,Zacatecas,002,Apulco,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,12.6003210272873,Porcentaje
32,Zacatecas,002,Apulco,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,6.752609,Porcentaje
32,Zacatecas,002,Apulco,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,6.35838150289017,Porcentaje
32,Zacatecas,002,Apulco,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,71.235195,Porcentaje
32,Zacatecas,002,Apulco,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,74.3283582089552,Porcentaje
32,Zacatecas,002,Apulco,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,2.699115,Porcentaje
32,Zacatecas,002,Apulco,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,1.92585459797785,Porcentaje
32,Zacatecas,002,Apulco,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,78.930818,Porcentaje
32,Zacatecas,002,Apulco,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,75.8957654723127,Porcentaje
32,Zacatecas,002,Apulco,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,99.094203,Porcentaje
32,Zacatecas,002,Apulco,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,97.6114649681529,Porcentaje
32,Zacatecas,002,Apulco,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,93.670886,Porcentaje
32,Zacatecas,002,Apulco,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,86.6906474820144,Porcentaje
32,Zacatecas,002,Apulco,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,34.951456,Porcentaje
32,Zacatecas,002,Apulco,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,30.6094182825485,Porcentaje
32,Zacatecas,002,Apulco,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,31.925014,Porcentaje
32,Zacatecas,002,Apulco,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,46.6024612092028,Porcentaje
32,Zacatecas,002,Apulco,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,75.199509,Porcentaje
32,Zacatecas,002,Apulco,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,72.514450867052,Porcentaje
32,Zacatecas,002,Apulco,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,0.0450045,Porcentaje
32,Zacatecas,002,Apulco,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,0.106997646051787,Porcentaje
32,Zacatecas,002,Apulco,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,67.571349,Porcentaje
32,Zacatecas,002,Apulco,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,53.0230069555912,Porcentaje
32,Zacatecas,002,Apulco,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,81.069238,Porcentaje
32,Zacatecas,002,Apulco,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,97.9334098737084,Porcentaje
32,Zacatecas,002,Apulco,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,24.014023,Porcentaje
32,Zacatecas,002,Apulco,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,31.7451205510907,Porcentaje
32,Zacatecas,002,Apulco,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,7.3604061,Porcentaje
32,Zacatecas,002,Apulco,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,47.6865671641791,Porcentaje
32,Zacatecas,002,Apulco,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,75.985977,Porcentaje
32,Zacatecas,002,Apulco,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,68.2548794489093,Porcentaje
32,Zacatecas,002,Apulco,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,10.998308,Porcentaje
32,Zacatecas,002,Apulco,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,18.7313432835821,Porcentaje
32,Zacatecas,002,Apulco,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,22.277433,Porcentaje
32,Zacatecas,002,Apulco,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,20.4843592330979,Porcentaje
32,Zacatecas,002,Apulco,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,37.732657,Porcentaje
32,Zacatecas,002,Apulco,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,33.5820895522388,Porcentaje
32,Zacatecas,002,Apulco,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.3077784,Porcentaje
32,Zacatecas,002,Apulco,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0,Porcentaje
32,Zacatecas,002,Apulco,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,95.255474,Porcentaje
32,Zacatecas,002,Apulco,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,99.2766726943942,Porcentaje
32,Zacatecas,002,Apulco,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,33.079526,Porcentaje
32,Zacatecas,002,Apulco,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,68.1343283582089,Porcentaje
32,Zacatecas,002,Apulco,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,76.585928,Porcentaje
32,Zacatecas,002,Apulco,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,97.3086627417998,Porcentaje
32,Zacatecas,002,Apulco,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,32.656514,Porcentaje
32,Zacatecas,002,Apulco,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,24.9253731343284,Porcentaje
32,Zacatecas,002,Apulco,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0,Porcentaje
32,Zacatecas,002,Apulco,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,0,Porcentaje
32,Zacatecas,002,Apulco,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.5036374,Porcentaje
32,Zacatecas,002,Apulco,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.374531835205993,Porcentaje
32,Zacatecas,002,Apulco,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,0.5797101,Porcentaje
32,Zacatecas,002,Apulco,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,1.66498486377397,Porcentaje
32,Zacatecas,002,Apulco,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,50.68323,Porcentaje
32,Zacatecas,002,Apulco,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,58.5267406659939,Porcentaje
32,Zacatecas,002,Apulco,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,20.289855,Porcentaje
32,Zacatecas,002,Apulco,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,11.0998990918264,Porcentaje
32,Zacatecas,002,Apulco,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,6.1697723,Porcentaje
32,Zacatecas,002,Apulco,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,8.22401614530777,Porcentaje
32,Zacatecas,002,Apulco,6207020032,Porcentaje de hombres,2015,47.847193,Porcentaje
32,Zacatecas,002,Apulco,6207020032,Porcentaje de hombres,2020,47.3290165924727,Porcentaje
32,Zacatecas,002,Apulco,6207020033,Porcentaje de mujeres,2015,52.152807,Porcentaje
32,Zacatecas,002,Apulco,6207020033,Porcentaje de mujeres,2020,52.6709834075273,Porcentaje
32,Zacatecas,002,Apulco,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,1.0456055,Promedio
32,Zacatecas,002,Apulco,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,0.919589552238806,Promedio
32,Zacatecas,002,Apulco,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,844,Porcentaje
32,Zacatecas,002,Apulco,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,61,Porcentaje
32,Zacatecas,002,Apulco,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,28.5255724374064,Porcentaje
32,Zacatecas,002,Apulco,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,71.4744275625936,Porcentaje
32,Zacatecas,002,Apulco,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,1,Porcentaje
32,Zacatecas,002,Apulco,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0,Porcentaje
32,Zacatecas,002,Apulco,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,68.2042833607908,Porcentaje
32,Zacatecas,002,Apulco,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,66.666667,Porcentaje
32,Zacatecas,002,Apulco,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,79.0298507462687,Porcentaje
32,Zacatecas,002,Apulco,6207129629,Porcentaje de la población nacional/estatal que representa,2020,0.304659652877869,Porcentaje
32,Zacatecas,002,Apulco,6207129630,Promedio de ocupantes por dormitorio,2020,1.76920315865039,Promedio
32,Zacatecas,002,Apulco,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,83.8805970149254,Porcentaje
32,Zacatecas,002,Apulco,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,15.1492537313433,Porcentaje
32,Zacatecas,002,Apulco,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,54.1791044776119,Porcentaje
32,Zacatecas,002,Apulco,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,25.9701492537313,Porcentaje
32,Zacatecas,002,Apulco,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,25.5223880597015,Porcentaje
32,Zacatecas,002,Apulco,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,8.03318494536625,Porcentaje
32,Zacatecas,002,Apulco,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.49339460080414,Porcentaje
32,Zacatecas,002,Apulco,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,2.53807106598985,Porcentaje
32,Zacatecas,002,Apulco,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,5.92547342700061,Porcentaje
32,Zacatecas,002,Apulco,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,32.7319587628866,Porcentaje
32,Zacatecas,002,Apulco,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,12.2529644268775,Porcentaje
32,Zacatecas,002,Apulco,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,63.2411067193676,Porcentaje
32,Zacatecas,002,Apulco,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,3.55731225296443,Porcentaje
32,Zacatecas,002,Apulco,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,3.55731225296443,Porcentaje
32,Zacatecas,002,Apulco,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,16.2055335968379,Porcentaje
32,Zacatecas,002,Apulco,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.154545454545455,Promedio
32,Zacatecas,002,Apulco,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.686746987951807,Promedio
32,Zacatecas,002,Apulco,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.35911602209945,Promedio
32,Zacatecas,002,Apulco,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,2.03763440860215,Promedio
32,Zacatecas,002,Apulco,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,2.55769230769231,Promedio
32,Zacatecas,002,Apulco,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,2.63529411764706,Promedio
32,Zacatecas,002,Apulco,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,3.31159420289855,Promedio
32,Zacatecas,002,Apulco,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,91.7910447761194,Porcentaje
32,Zacatecas,002,Apulco,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,81.4925373134328,Porcentaje
32,Zacatecas,002,Apulco,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.0483208504469679,Porcentaje
32,Zacatecas,003,Atolinga,1001000001,Superficie continental,2020,281.22681013,Kilómetros cuadrados
32,Zacatecas,003,Atolinga,1002000001,Población total,1995,3476,Personas
32,Zacatecas,003,Atolinga,1002000001,Población total,2000,3199,Personas
32,Zacatecas,003,Atolinga,1002000001,Población total,2005,2738,Personas
32,Zacatecas,003,Atolinga,1002000001,Población total,2010,2692,Personas
32,Zacatecas,003,Atolinga,1002000001,Población total,2020,2277,Personas
32,Zacatecas,003,Atolinga,1002000002,Población total hombres,1995,1596,Personas
32,Zacatecas,003,Atolinga,1002000002,Población total hombres,2000,1499,Personas
32,Zacatecas,003,Atolinga,1002000002,Población total hombres,2005,1286,Personas
32,Zacatecas,003,Atolinga,1002000002,Población total hombres,2010,1287,Personas
32,Zacatecas,003,Atolinga,1002000002,Población total hombres,2020,1131,Personas
32,Zacatecas,003,Atolinga,1002000003,Población total mujeres,1995,1880,Personas
32,Zacatecas,003,Atolinga,1002000003,Población total mujeres,2000,1700,Personas
32,Zacatecas,003,Atolinga,1002000003,Población total mujeres,2005,1452,Personas
32,Zacatecas,003,Atolinga,1002000003,Población total mujeres,2010,1405,Personas
32,Zacatecas,003,Atolinga,1002000003,Población total mujeres,2020,1146,Personas
32,Zacatecas,003,Atolinga,1002000004,Porcentaje de población de 15 a 29 años,1995,22.7,No especificada
32,Zacatecas,003,Atolinga,1002000004,Porcentaje de población de 15 a 29 años,2000,20.4,No especificada
32,Zacatecas,003,Atolinga,1002000004,Porcentaje de población de 15 a 29 años,2005,20.7,No especificada
32,Zacatecas,003,Atolinga,1002000004,Porcentaje de población de 15 a 29 años,2010,22.9,No especificada
32,Zacatecas,003,Atolinga,1002000004,Porcentaje de población de 15 a 29 años,2015,21.87886279,No especificada
32,Zacatecas,003,Atolinga,1002000004,Porcentaje de población de 15 a 29 años,2020,18.6649099692578,No especificada
32,Zacatecas,003,Atolinga,1002000005,Porcentaje de hombres de 15 a 29 años,1995,19.9,No especificada
32,Zacatecas,003,Atolinga,1002000005,Porcentaje de hombres de 15 a 29 años,2000,18.9,No especificada
32,Zacatecas,003,Atolinga,1002000005,Porcentaje de hombres de 15 a 29 años,2005,20.1,No especificada
32,Zacatecas,003,Atolinga,1002000005,Porcentaje de hombres de 15 a 29 años,2010,21.8,No especificada
32,Zacatecas,003,Atolinga,1002000005,Porcentaje de hombres de 15 a 29 años,2015,9.888751545,No especificada
32,Zacatecas,003,Atolinga,1002000005,Porcentaje de hombres de 15 a 29 años,2020,17.8603006189213,No especificada
32,Zacatecas,003,Atolinga,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,25,No especificada
32,Zacatecas,003,Atolinga,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,21.7,No especificada
32,Zacatecas,003,Atolinga,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,21.2,No especificada
32,Zacatecas,003,Atolinga,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,23.9,No especificada
32,Zacatecas,003,Atolinga,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,11.99011125,No especificada
32,Zacatecas,003,Atolinga,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,19.4589877835951,No especificada
32,Zacatecas,003,Atolinga,1002000007,Porcentaje de población de 60 y más años,1995,16.3,No especificada
32,Zacatecas,003,Atolinga,1002000007,Porcentaje de población de 60 y más años,2000,18.7,No especificada
32,Zacatecas,003,Atolinga,1002000007,Porcentaje de población de 60 y más años,2005,22.1,No especificada
32,Zacatecas,003,Atolinga,1002000007,Porcentaje de población de 60 y más años,2010,22.8,No especificada
32,Zacatecas,003,Atolinga,1002000007,Porcentaje de población de 60 y más años,2015,24.02142563,No especificada
32,Zacatecas,003,Atolinga,1002000007,Porcentaje de población de 60 y más años,2020,23.89108476065,No especificada
32,Zacatecas,003,Atolinga,1002000008,Porcentaje de hombres de 60 y más años,1995,16.5,No especificada
32,Zacatecas,003,Atolinga,1002000008,Porcentaje de hombres de 60 y más años,2000,18.8,No especificada
32,Zacatecas,003,Atolinga,1002000008,Porcentaje de hombres de 60 y más años,2005,22.9,No especificada
32,Zacatecas,003,Atolinga,1002000008,Porcentaje de hombres de 60 y más años,2010,22.5,No especificada
32,Zacatecas,003,Atolinga,1002000008,Porcentaje de hombres de 60 y más años,2015,11.82529872,No especificada
32,Zacatecas,003,Atolinga,1002000008,Porcentaje de hombres de 60 y más años,2020,23.6074270557029,No especificada
32,Zacatecas,003,Atolinga,1002000009,Porcentaje de mujeres de 60 y más años,1995,16.1,No especificada
32,Zacatecas,003,Atolinga,1002000009,Porcentaje de mujeres de 60 y más años,2000,18.6,No especificada
32,Zacatecas,003,Atolinga,1002000009,Porcentaje de mujeres de 60 y más años,2005,21.5,No especificada
32,Zacatecas,003,Atolinga,1002000009,Porcentaje de mujeres de 60 y más años,2010,23.1,No especificada
32,Zacatecas,003,Atolinga,1002000009,Porcentaje de mujeres de 60 y más años,2015,12.19612691,No especificada
32,Zacatecas,003,Atolinga,1002000009,Porcentaje de mujeres de 60 y más años,2020,24.1710296684119,No especificada
32,Zacatecas,003,Atolinga,1002000010,Edad mediana,1995,ND,Años
32,Zacatecas,003,Atolinga,1002000010,Edad mediana,2000,27,Años
32,Zacatecas,003,Atolinga,1002000010,Edad mediana,2005,33,Años
32,Zacatecas,003,Atolinga,1002000010,Edad mediana,2010,34,Años
32,Zacatecas,003,Atolinga,1002000010,Edad mediana,2015,33.981481,Años
32,Zacatecas,003,Atolinga,1002000010,Edad mediana,2020,35,Años
32,Zacatecas,003,Atolinga,1002000011,Edad mediana hombres,1995,ND,Años
32,Zacatecas,003,Atolinga,1002000011,Edad mediana hombres,2000,27,Años
32,Zacatecas,003,Atolinga,1002000011,Edad mediana hombres,2005,33,Años
32,Zacatecas,003,Atolinga,1002000011,Edad mediana hombres,2010,33,Años
32,Zacatecas,003,Atolinga,1002000011,Edad mediana hombres,2020,36,Años
32,Zacatecas,003,Atolinga,1002000012,Edad mediana mujeres,1995,ND,Años
32,Zacatecas,003,Atolinga,1002000012,Edad mediana mujeres,2000,28,Años
32,Zacatecas,003,Atolinga,1002000012,Edad mediana mujeres,2005,33,Años
32,Zacatecas,003,Atolinga,1002000012,Edad mediana mujeres,2010,34,Años
32,Zacatecas,003,Atolinga,1002000012,Edad mediana mujeres,2020,35,Años
32,Zacatecas,003,Atolinga,1002000014,Población en hogares censales,1995,ND,Personas
32,Zacatecas,003,Atolinga,1002000014,Población en hogares censales,2000,3163,Personas
32,Zacatecas,003,Atolinga,1002000014,Población en hogares censales,2005,2728,Personas
32,Zacatecas,003,Atolinga,1002000014,Población en hogares censales,2010,2684,Personas
32,Zacatecas,003,Atolinga,1002000014,Población en hogares censales,2020,2277,Personas
